Código,Escala_Cog.,Escala_Mot.,Escala_Dis.,Edad_Mes,Región,Modalidad,Departamento,Quintil,Inst_Mat.,Inst_Mat_N
3181,101,27,24,57,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1762,121,32,29,56,Costa,Jardín,Piura,3,Secundaria incompleto,5
2460,81,32,25,56,Costa,Jardín,Piura,3,Secundaria incompleto,5
2133,67,20,17,54,Sierra,Jardín,Cusco,2,Secundaria completo,6
2222,71,28,18,56,Sierra,Jardín,Piura,1,Secundaria completo,6
1490,78,17,19,56,Costa,Jardín,Piura,4,Ninguno,1
675,62,22,24,55,Selva,Jardín,Loreto,4,Secundaria completo,6
674,62,22,24,55,Selva,Jardín,Loreto,4,Secundaria completo,6
1632,84,20,19,54,Selva,Jardín,Cusco,3,Secundaria completo,6
2099,58,21,16,54,Selva,Jardín,Loreto,1,Secundaria incompleto,5
2276,61,24,22,56,Costa,Jardín,Piura,5,Superior universitario completo,10
975,80,17,18,55,Selva,Jardín,Loreto,3,Primaria completo,4
23,41,16,15,56,Sierra,Jardín,Piura,1,Secundaria completo,6
744,69,21,21,54,Sierra,Jardín,Cusco,5,Superior universitario completo,10
1622,97,23,26,65,Sierra,Jardín,Piura,1,Superior técnico incompleto,7
968,84,19,24,55,Selva,Jardín,Loreto,3,Secundaria incompleto,5
3321,148,25,35,57,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
3326,142,29,31,59,Costa,Jardín,Lima Met.,4,Secundaria completo,6
3489,92,30,28,57,Costa,Jardín,Lima Met.,4,Secundaria completo,6
2246,40,11,15,48,Costa,Cuna-Jardín,Piura,4,Primaria completo,4
337,64,14,21,56,Costa,Jardín,Piura,3,Primaria completo,4
508,85,20,19,55,Selva,No_Esc,Loreto,2,Primaria completo,4
1541,75,22,22,55,Selva,Jardín,Loreto,4,Secundaria incompleto,5
1695,83,17,17,54,Selva,Jardín,Cusco,3,Superior técnico completo,8
1540,59,18,22,55,Selva,Jardín,Loreto,4,Secundaria completo,6
601,55,22,20,54,Sierra,Jardín,Cusco,4,Secundaria completo,6
506,95,29,34,60,Selva,No_Esc,Loreto,2,Primaria completo,4
976,99,23,25,55,Selva,Jardín,Loreto,3,Secundaria incompleto,5
1082,85,29,26,56,Sierra,Jardín,Piura,1,"Posgrado (maestría, doctorado)",11
417,119,34,33,56,Costa,Jardín,Piura,5,Secundaria completo,6
2245,71,24,22,56,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
2570,51,16,18,55,Selva,Jardín,Loreto,4,Primaria incompleto,3
432,88,31,29,54,Sierra,Jardín,Cusco,5,Superior universitario completo,10
535,73,20,22,54,Sierra,Jardín,Cusco,3,Secundaria completo,6
2507,81,18,22,55,Costa,Jardín,Piura,1,Secundaria completo,6
3397,129,29,33,57,Costa,Jardín,Lima Met.,4,Secundaria completo,6
169,74,22,25,55,Costa,Jardín,Piura,3,Secundaria completo,6
789,76,20,23,54,Sierra,Cuna-Jardín,Cusco,2,Secundaria completo,6
2275,54,21,20,55,Costa,Jardín,Piura,5,Superior universitario completo,10
2527,48,15,22,56,Sierra,Jardín,Piura,1,Primaria incompleto,3
1619,81,19,20,55,Sierra,Jardín,Piura,1,Superior universitario completo,10
2315,101,33,33,56,Costa,Jardín,Piura,5,Superior universitario completo,10
1585,80,22,24,54,Selva,Jardín,Loreto,5,Secundaria incompleto,5
1626,102,26,25,55,Sierra,Jardín,Piura,1,Primaria incompleto,3
435,117,30,31,54,Sierra,Jardín,Cusco,5,Superior técnico completo,8
636,69,20,23,44,Costa,Jardín,Piura,3,Superior universitario incompleto,9
1663,71,23,29,54,Selva,Jardín,Loreto,4,Secundaria incompleto,5
695,66,27,25,54,Selva,Jardín,Loreto,4,Secundaria completo,6
3444,86,34,17,57,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1676,67,20,27,54,Selva,Jardín,Loreto,4,Superior técnico completo,8
3212,112,33,27,57,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
1743,92,19,26,54,Selva,Jardín,Cusco,3,Secundaria completo,6
2833,57,20,20,57,Costa,Jardín,Lima Met.,4,Secundaria completo,6
738,44,19,22,54,Sierra,Jardín,Cusco,5,Superior técnico completo,8
1917,87,24,25,55,Costa,Cuna-Jardín,Piura,4,Superior universitario completo,10
2005,62,25,21,55,Selva,Jardín,Loreto,1,Primaria incompleto,3
1774,83,29,22,56,Costa,Jardín,Piura,3,Secundaria completo,6
39,60,22,20,55,Sierra,Jardín,Piura,1,Secundaria completo,6
1623,113,25,31,55,Sierra,Jardín,Piura,1,Superior técnico completo,8
1488,62,17,19,57,Costa,Jardín,Piura,4,Primaria incompleto,3
436,84,22,24,53,Sierra,Jardín,Cusco,5,Secundaria completo,6
1768,52,24,23,55,Costa,Jardín,Piura,3,Primaria completo,4
1932,77,21,24,53,Sierra,Jardín,Cusco,2,Secundaria incompleto,5
1392,77,22,19,55,Costa,Jardín,Piura,4,Primaria incompleto,3
2083,61,25,29,54,Selva,Jardín,Loreto,1,Secundaria incompleto,5
1194,87,21,29,55,Costa,Jardín,Piura,3,Secundaria incompleto,5
3307,98,22,25,57,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1420,112,28,31,53,Sierra,Jardín,Cusco,5,Superior técnico completo,8
1930,75,18,16,53,Sierra,Jardín,Cusco,2,Secundaria completo,6
2204,99,27,25,55,Sierra,Jardín,Piura,1,Superior universitario incompleto,9
3077,116,36,36,63,Costa,Jardín,Lima Met.,4,Secundaria incompleto,5
1845,106,30,29,54,Selva,Jardín,Loreto,3,Primaria completo,4
1489,79,29,23,55,Costa,Jardín,Piura,4,Superior técnico incompleto,7
1759,42,24,21,55,Costa,Jardín,Piura,3,Secundaria completo,6
2446,74,31,26,55,Costa,Jardín,Piura,3,Secundaria completo,6
1275,100,24,27,55,Costa,Cuna-Jardín,Piura,4,Secundaria incompleto,5
1202,100,28,28,53,Sierra,Jardín,Cusco,5,Superior técnico incompleto,7
1556,48,20,21,54,Selva,Jardín,Loreto,4,Secundaria completo,6
2388,94,31,33,55,Costa,Jardín,Piura,5,Secundaria completo,6
1426,69,24,19,53,Sierra,Jardín,Cusco,5,Secundaria completo,6
1296,50,18,18,55,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
1123,73,14,22,55,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
1186,77,24,18,66,Selva,Jardín,Loreto,5,Primaria completo,4
1239,68,20,22,55,Costa,Jardín,Piura,3,Secundaria incompleto,5
1693,94,18,19,53,Selva,Jardín,Cusco,3,Secundaria incompleto,5
1757,59,27,21,56,Costa,Jardín,Piura,3,Secundaria incompleto,5
3448,76,25,13,66,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1688,86,19,26,53,Selva,Jardín,Cusco,3,Secundaria completo,6
752,72,22,20,53,Sierra,Jardín,Cusco,5,Secundaria completo,6
3084,85,30,33,57,Costa,Jardín,Lima Met.,4,Superior técnico incompleto,7
598,67,22,17,53,Sierra,Jardín,Cusco,4,Superior universitario completo,10
3009,101,30,27,56,Costa,Jardín,Lima Met.,4,Secundaria completo,6
743,75,24,18,53,Sierra,Jardín,Cusco,5,Secundaria completo,6
3328,91,19,20,57,Costa,Jardín,Lima Met.,4,Superior técnico incompleto,7
1715,74,24,26,53,Selva,Jardín,Cusco,3,Secundaria completo,6
1634,68,19,18,53,Selva,Jardín,Cusco,3,Secundaria incompleto,5
550,83,26,21,53,Sierra,Jardín,Cusco,3,Secundaria completo,6
2202,75,19,21,55,Costa,Jardín,Piura,5,Superior universitario incompleto,9
1700,75,23,23,53,Selva,Jardín,Cusco,3,Secundaria completo,6
49,49,21,18,54,Selva,Jardín,Cusco,4,Secundaria completo,6
2502,49,15,19,55,Costa,Jardín,Piura,1,Secundaria completo,6
1605,97,29,25,54,Selva,Jardín,Loreto,5,Primaria incompleto,3
1129,101,23,27,55,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
3432,109,29,26,56,Costa,Jardín,Lima Met.,4,Primaria completo,4
2829,120,25,29,56,Costa,Jardín,Lima Met.,4,Secundaria completo,6
2203,121,33,34,55,Costa,Jardín,Piura,5,Superior universitario incompleto,9
51,37,16,17,53,Selva,Jardín,Cusco,4,Secundaria incompleto,5
2221,73,22,20,55,Sierra,Jardín,Piura,1,"Posgrado (maestría, doctorado)",11
2226,71,24,19,55,Sierra,Jardín,Piura,1,Superior universitario completo,10
3426,137,32,30,59,Costa,Jardín,Lima Met.,4,Primaria completo,4
1571,120,33,28,55,Costa,Jardín,Piura,3,Secundaria completo,6
749,64,20,21,53,Sierra,Jardín,Cusco,5,Superior técnico incompleto,7
1769,40,22,19,55,Costa,Jardín,Piura,3,Secundaria completo,6
1770,36,22,17,55,Costa,Jardín,Piura,3,Secundaria completo,6
1403,62,17,17,55,Costa,Jardín,Piura,4,Primaria incompleto,3
1243,69,18,22,55,Costa,Jardín,Piura,3,Secundaria completo,6
1059,86,23,21,53,Selva,Jardín,Cusco,4,Superior técnico completo,8
733,56,18,20,53,Sierra,Jardín,Cusco,5,Superior técnico completo,8
2293,90,22,27,55,Costa,Jardín,Piura,5,Secundaria completo,6
2817,79,22,21,56,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
2236,54,23,26,55,Costa,Jardín,Piura,3,Primaria incompleto,3
1755,37,17,16,54,Costa,Jardín,Piura,3,Secundaria incompleto,5
3195,72,32,21,56,Costa,Jardín,Lima Met.,4,Superior universitario completo,10
971,80,21,23,54,Selva,Jardín,Loreto,3,Superior técnico incompleto,7
1754,64,25,20,54,Costa,Jardín,Piura,3,Secundaria completo,6
1293,52,20,21,57,Costa,Cuna-Jardín,Piura,4,Primaria completo,4
1785,69,23,17,54,Costa,Jardín,Piura,4,Secundaria incompleto,5
1927,84,22,23,53,Sierra,Jardín,Cusco,2,Secundaria incompleto,5
2830,60,23,21,56,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1707,75,18,14,53,Selva,Jardín,Cusco,3,Secundaria completo,6
251,60,21,19,53,Sierra,Cuna-Jardín,Cusco,2,Primaria completo,4
2077,73,24,24,53,Sierra,Jardín,Cusco,2,Secundaria completo,6
1694,90,21,18,53,Selva,Jardín,Cusco,3,Secundaria incompleto,5
2224,84,27,21,54,Sierra,Jardín,Piura,1,Superior técnico completo,8
3457,112,23,30,56,Costa,Jardín,Lima Met.,4,Secundaria completo,6
3523,83,24,18,56,Costa,Jardín,Lima Met.,5,Secundaria completo,6
2445,134,32,27,54,Costa,Jardín,Piura,3,Superior técnico completo,8
1965,83,25,27,54,Costa,Cuna-Jardín,Piura,4,Secundaria incompleto,5
3392,131,25,30,56,Costa,Jardín,Lima Met.,4,Superior universitario completo,10
537,60,16,19,53,Sierra,Jardín,Cusco,3,Secundaria incompleto,5
2616,59,16,22,54,Sierra,Jardín,Piura,1,Ninguno,1
2,52,20,23,54,Sierra,Jardín,Piura,1,Secundaria completo,6
1635,81,22,27,53,Selva,Jardín,Cusco,3,Secundaria incompleto,5
3399,99,22,31,56,Costa,Jardín,Lima Met.,4,Secundaria completo,6
2292,64,17,24,54,Costa,Jardín,Piura,5,Superior técnico incompleto,7
2537,85,31,25,54,Sierra,Jardín,Piura,1,Primaria completo,4
1199,67,20,21,54,Costa,Jardín,Piura,4,Primaria incompleto,3
1208,67,22,21,52,Selva,Jardín,Cusco,3,Primaria incompleto,3
2084,98,20,29,54,Sierra,Jardín,Piura,1,Superior universitario completo,10
2810,105,20,26,56,Costa,Jardín,Lima Met.,4,Secundaria completo,6
161,85,20,26,54,Costa,Jardín,Piura,3,Secundaria completo,6
794,77,22,21,53,Sierra,Cuna-Jardín,Cusco,2,Primaria incompleto,3
61,41,20,18,52,Selva,Jardín,Cusco,4,Secundaria completo,6
1210,75,22,22,54,Costa,Cuna-Jardín,Piura,4,Superior técnico completo,8
2206,79,24,23,42,Sierra,Jardín,Piura,1,Superior técnico completo,8
2528,76,28,25,54,Sierra,Jardín,Piura,1,Secundaria incompleto,5
3178,87,31,24,56,Costa,Jardín,Lima Met.,4,Secundaria completo,6
967,103,25,27,53,Selva,Jardín,Loreto,3,Primaria completo,4
54,64,21,25,52,Selva,Jardín,Cusco,4,Secundaria completo,6
249,67,20,21,53,Sierra,Cuna-Jardín,Cusco,2,Secundaria completo,6
1711,70,25,24,52,Selva,Jardín,Cusco,3,Secundaria completo,6
1218,96,29,29,54,Costa,Jardín,Piura,3,Superior universitario completo,10
747,53,18,21,52,Sierra,Jardín,Cusco,5,Superior técnico incompleto,7
2205,109,22,22,54,Sierra,Jardín,Piura,1,Superior universitario incompleto,9
1283,42,15,19,54,Costa,Cuna-Jardín,Piura,4,Superior técnico incompleto,7
798,75,21,24,53,Sierra,Cuna-Jardín,Cusco,2,Superior universitario incompleto,9
1795,89,28,28,53,Selva,Jardín,Loreto,4,Secundaria incompleto,5
633,50,19,21,54,Costa,Jardín,Piura,3,Secundaria completo,6
1418,117,29,30,52,Sierra,Jardín,Cusco,5,Superior técnico completo,8
793,73,21,20,55,Sierra,Cuna-Jardín,Cusco,2,Superior universitario incompleto,9
2073,70,22,20,52,Sierra,Jardín,Cusco,2,Secundaria completo,6
1606,112,30,29,53,Selva,Jardín,Loreto,5,Primaria completo,4
1607,80,22,18,53,Selva,Jardín,Loreto,5,Primaria completo,4
344,71,15,21,54,Costa,Jardín,Piura,3,Secundaria completo,6
735,70,19,22,52,Sierra,Jardín,Cusco,5,Superior técnico completo,8
1633,77,21,17,52,Selva,Jardín,Cusco,3,Secundaria completo,6
2811,50,19,20,55,Costa,Jardín,Lima Met.,4,Secundaria completo,6
905,77,25,22,52,Sierra,Cuna-Jardín,Cusco,2,Superior técnico completo,8
2587,45,17,17,52,Selva,Jardín,Cusco,4,Secundaria incompleto,5
1746,80,18,18,52,Selva,Jardín,Cusco,3,Secundaria incompleto,5
2225,81,23,25,54,Sierra,Jardín,Piura,1,Superior universitario completo,10
1934,79,21,23,52,Sierra,Jardín,Cusco,2,Primaria completo,4
1289,70,24,24,54,Costa,Cuna-Jardín,Piura,4,Superior técnico incompleto,7
684,74,26,29,53,Selva,Jardín,Loreto,4,Superior técnico incompleto,7
3011,98,22,21,55,Costa,Jardín,Lima Met.,4,Superior universitario completo,10
3006,101,22,23,55,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1175,51,16,15,53,Selva,Jardín,Loreto,5,Secundaria incompleto,5
1060,54,18,18,52,Selva,Jardín,Cusco,4,Secundaria incompleto,5
2585,81,24,22,52,Selva,Jardín,Cusco,4,Superior técnico incompleto,7
907,37,19,15,52,Sierra,Jardín,Cusco,2,Secundaria completo,6
1425,77,26,18,52,Sierra,Jardín,Cusco,5,Superior técnico completo,8
3451,85,23,22,55,Costa,Jardín,Lima Met.,4,Superior técnico incompleto,7
2831,81,18,21,55,Costa,Jardín,Lima Met.,4,Secundaria incompleto,5
544,54,17,20,52,Sierra,Jardín,Cusco,3,Secundaria completo,6
3251,72,21,18,67,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
2814,74,22,22,55,Costa,Jardín,Lima Met.,4,Secundaria completo,6
3390,52,15,18,55,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1081,104,35,25,54,Sierra,Jardín,Piura,1,Primaria completo,4
1787,110,33,33,53,Costa,Jardín,Piura,4,Secundaria completo,6
2230,46,16,19,53,Costa,Jardín,Piura,5,Superior universitario incompleto,9
2232,58,20,20,53,Costa,Jardín,Piura,5,Superior universitario completo,10
2455,106,28,28,53,Costa,Jardín,Piura,3,Superior universitario incompleto,9
944,138,30,29,52,Sierra,Jardín,Cusco,1,Secundaria completo,6
677,88,28,26,52,Selva,Jardín,Loreto,4,Secundaria completo,6
689,72,27,24,52,Selva,Jardín,Loreto,4,Superior técnico incompleto,7
2823,81,23,23,55,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1276,84,20,23,53,Costa,Cuna-Jardín,Piura,4,Secundaria incompleto,5
1617,126,23,27,54,Sierra,Jardín,Piura,1,Secundaria completo,6
1412,55,25,28,52,Selva,Jardín,Loreto,4,Secundaria completo,6
2280,92,23,31,54,Costa,Jardín,Piura,5,Secundaria completo,6
3404,137,25,31,55,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
1666,51,19,21,52,Selva,Jardín,Loreto,4,Primaria incompleto,3
2325,66,15,26,53,Costa,Jardín,Piura,5,Secundaria completo,6
3465,94,31,27,55,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1650,80,29,24,52,Selva,Jardín,Loreto,4,Primaria incompleto,3
2535,86,33,27,53,Sierra,Jardín,Piura,1,Primaria completo,4
3211,75,32,24,55,Costa,Jardín,Lima Met.,4,Secundaria completo,6
2295,90,21,27,53,Costa,Jardín,Piura,5,Superior universitario completo,10
3455,51,10,19,55,Costa,Jardín,Lima Met.,4,Secundaria completo,6
35,42,17,18,53,Sierra,Jardín,Piura,1,Superior técnico incompleto,7
3063,116,34,35,55,Costa,Jardín,Lima Met.,4,Superior universitario completo,10
1778,86,24,22,52,Selva,Jardín,Cusco,3,Secundaria completo,6
1393,70,17,19,53,Costa,Jardín,Piura,4,Secundaria completo,6
857,61,13,24,52,Selva,Jardín,Loreto,4,Secundaria completo,6
1716,81,28,31,51,Selva,Jardín,Cusco,3,Secundaria completo,6
1873,68,21,19,54,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
1636,83,19,13,51,Selva,Jardín,Cusco,3,Secundaria incompleto,5
3396,78,21,21,55,Costa,Jardín,Lima Met.,4,Superior universitario completo,10
883,61,30,22,52,Selva,Jardín,Loreto,4,Secundaria incompleto,5
2825,56,21,19,55,Costa,Jardín,Lima Met.,4,Primaria incompleto,3
2181,99,26,24,53,Sierra,Jardín,Piura,1,Superior universitario completo,10
1989,66,26,17,51,Sierra,Jardín,Cusco,2,Secundaria incompleto,5
1613,86,23,23,53,Sierra,Jardín,Piura,1,Primaria completo,4
3496,105,27,24,55,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
1187,77,19,19,52,Selva,Jardín,Loreto,5,Secundaria completo,6
943,139,31,28,51,Sierra,Jardín,Cusco,1,Secundaria incompleto,5
2970,82,22,24,55,Costa,Jardín,Lima Met.,4,Superior técnico incompleto,7
332,87,19,23,65,Costa,Jardín,Piura,3,Secundaria completo,6
942,142,31,31,51,Sierra,Jardín,Cusco,1,Secundaria completo,6
1125,76,18,23,53,Costa,Cuna-Jardín,Piura,4,Superior universitario completo,10
50,37,14,18,51,Selva,Jardín,Cusco,4,Secundaria completo,6
2123,60,25,18,52,Selva,Jardín,Loreto,1,Primaria completo,4
2815,68,23,20,55,Costa,Jardín,Lima Met.,4,Secundaria completo,6
3276,91,14,26,54,Costa,Jardín,Lima Met.,4,Secundaria incompleto,5
854,105,31,29,52,Selva,Jardín,Loreto,4,Secundaria completo,6
324,67,20,19,51,Sierra,Jardín,Cusco,2,Superior técnico completo,8
849,107,33,31,52,Selva,Jardín,Loreto,4,Secundaria completo,6
1764,46,25,21,66,Costa,Jardín,Piura,3,Primaria completo,4
913,50,19,20,51,Sierra,Jardín,Cusco,2,Secundaria incompleto,5
2454,86,28,25,53,Costa,Jardín,Piura,3,Primaria incompleto,3
2962,101,25,29,54,Costa,Jardín,Lima Met.,4,Inicial,2
365,51,22,23,53,Costa,Jardín,Piura,3,Secundaria completo,6
2132,46,15,17,51,Sierra,Jardín,Cusco,2,Secundaria incompleto,5
2183,53,18,21,53,Costa,Jardín,Piura,5,Secundaria completo,6
1651,79,28,25,52,Selva,Jardín,Loreto,4,Superior técnico completo,8
254,55,17,19,51,Sierra,Cuna-Jardín,Cusco,2,Primaria incompleto,3
539,65,22,21,51,Sierra,Jardín,Cusco,3,Secundaria completo,6
3474,106,25,24,54,Costa,Jardín,Lima Met.,4,Superior universitario completo,10
1213,80,20,24,53,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
1295,60,19,23,53,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
912,35,15,13,51,Sierra,Jardín,Cusco,2,Secundaria completo,6
3522,66,22,15,54,Costa,Jardín,Lima Met.,5,Secundaria completo,6
1133,33,25,16,51,Selva,Jardín,Cusco,3,Secundaria completo,6
2290,39,13,15,53,Costa,Jardín,Piura,5,Secundaria completo,6
3410,53,20,17,54,Costa,Jardín,Lima Met.,4,Secundaria completo,6
941,143,30,30,49,Sierra,Jardín,Cusco,1,Secundaria completo,6
600,58,23,19,51,Sierra,Jardín,Cusco,4,Secundaria incompleto,5
802,68,22,18,51,Sierra,Jardín,Cusco,2,Secundaria incompleto,5
3494,89,22,22,54,Costa,Jardín,Lima Met.,4,Superior universitario completo,10
411,32,18,8,51,Sierra,Jardín,Cusco,2,Primaria completo,4
1779,85,24,26,51,Selva,Jardín,Cusco,3,Secundaria completo,6
2128,74,21,22,65,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
842,117,34,31,51,Selva,Jardín,Loreto,4,Secundaria completo,6
3007,80,30,29,54,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1379,78,21,22,52,Selva,Jardín,Loreto,4,Primaria completo,4
3403,85,24,23,54,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1712,82,26,26,51,Selva,Jardín,Cusco,3,Secundaria completo,6
1699,95,25,32,51,Selva,Jardín,Cusco,3,Superior técnico completo,8
914,35,16,14,51,Sierra,Jardín,Cusco,2,Secundaria completo,6
1422,116,28,31,50,Sierra,Jardín,Cusco,5,Superior universitario completo,10
1847,77,21,28,52,Selva,Jardín,Loreto,3,Secundaria incompleto,5
3471,99,23,28,54,Costa,Jardín,Lima Met.,4,Superior universitario completo,10
250,60,21,20,51,Sierra,Cuna-Jardín,Cusco,2,Primaria incompleto,3
1260,76,19,22,53,Costa,Cuna-Jardín,Piura,4,Superior técnico incompleto,7
1812,77,23,25,51,Selva,Jardín,Cusco,3,Primaria completo,4
1080,72,31,24,52,Sierra,Jardín,Piura,1,Secundaria completo,6
1409,58,25,29,51,Selva,Jardín,Loreto,4,Secundaria incompleto,5
348,71,15,20,52,Costa,Jardín,Piura,3,Secundaria completo,6
3422,72,20,22,54,Costa,Jardín,Lima Met.,4,Secundaria completo,6
606,53,22,17,51,Sierra,Jardín,Cusco,4,Superior técnico completo,8
3521,102,28,19,54,Costa,Jardín,Lima Met.,5,Secundaria completo,6
1614,82,25,23,52,Sierra,Jardín,Piura,1,Superior universitario completo,10
2088,59,18,17,52,Costa,Cuna-Jardín,Piura,4,Superior universitario completo,10
1652,57,25,17,51,Selva,Jardín,Loreto,4,Secundaria incompleto,5
754,63,18,19,51,Sierra,Jardín,Cusco,5,Superior universitario completo,10
1547,80,21,30,41,Selva,Jardín,Loreto,4,Secundaria completo,6
509,81,21,20,52,Selva,No_Esc,Loreto,2,Primaria completo,4
1324,58,18,21,52,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
1191,58,23,20,51,Selva,Jardín,Cusco,3,Secundaria completo,6
255,64,19,20,51,Sierra,Cuna-Jardín,Cusco,2,"Posgrado (maestría, doctorado)",11
938,140,32,30,46,Sierra,Jardín,Cusco,1,Secundaria incompleto,5
875,62,29,22,51,Selva,Jardín,Loreto,4,Superior técnico incompleto,7
412,47,17,21,50,Sierra,Jardín,Cusco,2,Superior universitario incompleto,9
1165,65,19,19,57,Costa,Jardín,Piura,4,Secundaria incompleto,5
1402,119,31,32,50,Sierra,Jardín,Cusco,5,Superior técnico completo,8
42,65,23,20,52,Sierra,Jardín,Piura,1,Secundaria completo,6
2240,74,27,25,52,Costa,Jardín,Piura,3,Primaria incompleto,3
2819,74,16,23,54,Costa,Jardín,Lima Met.,4,Secundaria completo,6
681,90,29,29,51,Selva,Jardín,Loreto,4,Superior técnico incompleto,7
909,41,14,18,50,Sierra,Jardín,Cusco,2,Secundaria completo,6
796,70,20,21,50,Sierra,Cuna-Jardín,Cusco,2,Superior técnico completo,8
1128,75,21,24,61,Costa,Cuna-Jardín,Piura,4,Secundaria incompleto,5
2536,78,26,25,52,Sierra,Jardín,Piura,1,Secundaria incompleto,5
758,66,21,20,50,Sierra,Jardín,Cusco,5,Superior universitario completo,10
3484,69,23,20,54,Costa,Jardín,Lima Met.,4,Superior universitario completo,10
3491,79,21,23,54,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1669,52,19,23,51,Selva,Jardín,Loreto,4,Secundaria incompleto,5
3186,46,27,20,54,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
336,67,16,18,52,Costa,Jardín,Piura,3,Secundaria completo,6
874,71,28,24,51,Selva,Jardín,Loreto,4,Secundaria incompleto,5
2529,73,30,23,52,Sierra,Jardín,Piura,1,Primaria incompleto,3
328,67,21,19,50,Sierra,Jardín,Cusco,2,Superior técnico completo,8
878,66,31,26,51,Selva,Jardín,Loreto,4,Secundaria incompleto,5
1709,73,18,19,50,Selva,Jardín,Cusco,3,Secundaria completo,6
617,42,16,20,53,Costa,Jardín,Piura,3,Ninguno,1
1665,55,17,24,51,Selva,Jardín,Loreto,4,Superior técnico incompleto,7
37,36,13,14,52,Sierra,Jardín,Piura,1,Superior técnico incompleto,7
1938,96,24,27,52,Sierra,Jardín,Piura,1,Secundaria completo,6
1076,139,33,35,51,Selva,Jardín,Loreto,5,Secundaria completo,6
2220,65,21,20,52,Sierra,Jardín,Piura,1,Superior universitario completo,10
333,67,14,20,52,Costa,Jardín,Piura,3,Secundaria completo,6
164,80,21,22,52,Costa,Jardín,Piura,3,Secundaria completo,6
52,42,19,20,50,Selva,Jardín,Cusco,4,Secundaria incompleto,5
1262,67,19,23,52,Costa,Cuna-Jardín,Piura,4,Primaria completo,4
748,48,17,20,50,Sierra,Jardín,Cusco,5,Secundaria completo,6
1053,59,14,17,51,Selva,Jardín,Cusco,4,Primaria incompleto,3
614,47,17,19,42,Costa,Jardín,Piura,3,Secundaria completo,6
3089,95,33,33,53,Costa,Jardín,Lima Met.,4,Secundaria completo,6
2452,68,26,22,52,Costa,Jardín,Piura,3,Primaria incompleto,3
1166,67,20,16,52,Costa,Jardín,Piura,4,Secundaria incompleto,5
533,94,25,35,53,Selva,No_Esc,Loreto,2,Primaria completo,4
3487,107,25,24,53,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
2289,36,14,15,52,Costa,Jardín,Piura,5,Secundaria completo,6
1925,57,18,17,52,Sierra,Jardín,Piura,1,Secundaria completo,6
739,43,14,24,50,Sierra,Jardín,Cusco,5,Secundaria completo,6
2330,74,18,29,52,Costa,Jardín,Piura,5,Secundaria completo,6
1604,81,20,22,51,Selva,Jardín,Loreto,5,Secundaria completo,6
1708,78,18,20,50,Selva,Jardín,Cusco,3,Secundaria incompleto,5
759,35,12,19,50,Sierra,Jardín,Cusco,5,Secundaria completo,6
3382,59,19,16,53,Costa,Jardín,Lima Met.,4,Secundaria completo,6
243,63,21,20,50,Sierra,Cuna-Jardín,Cusco,2,Primaria incompleto,3
1231,62,16,23,51,Costa,Jardín,Piura,3,Secundaria completo,6
1398,79,24,20,51,Costa,Jardín,Piura,4,Secundaria incompleto,5
531,71,19,17,51,Selva,No_Esc,Loreto,2,Primaria completo,4
1200,87,28,30,50,Sierra,Jardín,Cusco,5,Superior técnico completo,8
937,137,32,30,50,Sierra,Jardín,Cusco,1,Primaria incompleto,3
338,64,15,19,51,Costa,Jardín,Piura,3,Primaria completo,4
2200,82,30,25,51,Costa,Jardín,Piura,5,Superior universitario incompleto,9
1710,57,18,23,50,Selva,Jardín,Cusco,3,Secundaria incompleto,5
2389,96,31,31,52,Costa,Jardín,Piura,5,Superior universitario incompleto,9
741,66,20,21,50,Sierra,Jardín,Cusco,5,Superior universitario completo,10
1829,37,11,13,51,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
1828,37,15,12,51,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
